date,refyear_clean,refmonth_clean,refperiodid,period,freqcode,refyear,refmonth,flowcode,flowdesc,reportercode,reporteriso,reporterdesc,partnercode,partneriso,partnerdesc,cmdcode,cmddesc,cifvalue,fobvalue,primaryvalue,qty,alt_qty,net_wgt,gross_wgt,qtyunitcode,qtyunitabbr,altqtyunitcode,altqtyunitabbr,isreported,isaggregate,isleaf,aggrlevel
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,620,PRT,Portugal,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",45528450.636,,45528450.636,1187.737,1187737.0,1192.49,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,626,TLS,Timor-Leste,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",195.5,,195.5,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,634,QAT,Qatar,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",349326025.391,,349326025.391,7436.86,7436.86,7436.86,0.0,8,kg,8,kg,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,643,RUS,Russian Federation,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",16031391.13,,16031391.13,864.886,0.0,864.886,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,646,RWA,Rwanda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",239347214.09,0.0,239347214.09,5256.28,5256.28,5256.28,0.0,8,kg,8,kg,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,662,LCA,Saint Lucia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",12429.36,,12429.36,4.65,4.65,4.65,0.0,8,kg,8,kg,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,682,SAU,Saudi Arabia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2334902615.494,,2334902615.494,55719.611,0.0,55719.611,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,686,SEN,Senegal,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1484540.832,,1484540.832,70.0,70.0,70.0,0.0,8,kg,8,kg,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,688,SRB,Serbia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",8474149.0,8390117.0,8474149.0,203.52,203520.0,203.6,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,690,SYC,Seychelles,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1632.155,0.0,1632.155,0.02,0.02,0.02,0.0,8,kg,8,kg,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,699,IND,India,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",31178358667.537,0.0,31178358667.537,836084.531,0.0,836084.531,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,702,SGP,Singapore,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",10092049105.621,,10092049105.621,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,703,SVK,Slovakia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",106733353.757,106643440.884,106733353.757,2433.291,0.0,2538.562,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,704,VNM,Viet Nam,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",161720880.99,,161720880.99,3942.577,0.0,3942.577,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,705,SVN,Slovenia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",32026962.28,,32026962.28,738.373,738372.6,744.016,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,710,ZAF,South Africa,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",0.0,327515186.329,327515186.329,15989.89,0.0,15989.89,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,724,ESP,Spain,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",248327178.93,,248327178.93,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,748,SWZ,Eswatini,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1373.83,,1373.83,0.893,0.0,,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,752,SWE,Sweden,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",44568033.118,,44568033.118,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,757,CHE,Switzerland,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",60626111232.702,0.0,60626111232.702,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,764,THA,Thailand,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",6963483175.776,,6963483175.776,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,776,TON,Tonga,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3347.252,,3347.252,0.08,0.0,0.08,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,780,TTO,Trinidad and Tobago,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",563014.311,0.0,563014.311,171.992,0.0,171.992,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,784,ARE,United Arab Emirates,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",32133977058.045,0.0,32133977058.045,816598.05,816598.05,816598.05,0.0,8,kg,8,kg,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,788,TUN,Tunisia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",19867968.695,,19867968.695,480.0,480.0,480.0,0.0,8,kg,8,kg,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,792,TUR,Türkiye,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",11268688334.0,11224565261.0,11268688334.0,290110.893,290110893.0,290157.0,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,800,UGA,Uganda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1317250045.5,0.0,1317250045.5,31771.237,31771237.0,31649.881,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,804,UKR,Ukraine,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",21660265.45,0.0,21660265.45,467.685,429623.01,468.605,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,807,MKD,North Macedonia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",94813.53,0.0,94813.53,2.256,0.0,2.256,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,818,EGY,Egypt,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",131100491.629,,131100491.629,3135.213,0.0,3135.213,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,826,GBR,United Kingdom,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",70774753639.104,,70774753639.104,1527655.29,0.0,1527776.322,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,834,TZA,United Rep. of Tanzania,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4596.77,0.0,4596.77,0.018,18.0,0.0,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,842,USA,USA,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",9685383787.0,9681074925.0,9685383787.0,218612.288,0.0,218612.288,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,854,BFA,Burkina Faso,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",11088.533,0.0,11088.533,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,858,URY,Uruguay,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",8791.01,8425.62,8791.01,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,860,UZB,Uzbekistan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",15723369.0,,15723369.0,310.287,0.0,310.287,0.0,8,kg,-1,,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,882,WSM,Samoa,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3996.53,,3996.53,0.003,3.2,0.003,0.0,8,kg,15,g,False,True,False,4
2019-01-01,2019,1,20190101,2019,A,2019,52,M,Import,894,ZMB,Zambia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",6614.295,,6614.295,0.032,0.0,0.032,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,20,AND,Andorra,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3901230.789,,3901230.789,67.415,0.0,67.415,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,24,AGO,Angola,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2957.547,,2957.547,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,28,ATG,Antigua and Barbuda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",27956.091,,27956.091,3.21,110.0,3.21,0.0,8,kg,5,u,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,31,AZE,Azerbaijan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",616.59,,616.59,0.014,14.0,0.014,0.0,8,kg,15,g,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,32,ARG,Argentina,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",6484.58,6070.42,6484.58,0.06,0.06,0.06,0.0,8,kg,8,kg,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,36,AUS,Australia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",6369157624.492,6352387092.05,6369157624.492,119383.662,0.0,119383.662,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,40,AUT,Austria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2560439184.112,0.0,2560439184.112,45206.777,0.0,45206.777,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,44,BHS,Bahamas,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",32376.0,,32376.0,63.956,63.956,63.956,0.0,8,kg,8,kg,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,48,BHR,Bahrain,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",138343245.93,,138343245.93,2484.905,2484905.07,,0.0,8,kg,15,g,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,51,ARM,Armenia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",24224898.82,0.0,24224898.82,446.922,446922.13,450.781,0.0,8,kg,15,g,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,52,BRB,Barbados,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2178.0,0.0,2178.0,1.034,0.0,1.034,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,56,BEL,Belgium,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",765581476.071,,765581476.071,61563.326,0.0,61563.326,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,60,BMU,Bermuda,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",0.0,8210.37,8210.37,38.84,38.84,38.84,0.0,8,kg,8,kg,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,64,BTN,Bhutan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",566883.453,,566883.453,8.159,8158.7,8.159,0.0,8,kg,15,g,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",320063.53,313491.5,320063.53,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",953236.18,,953236.18,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,72,BWA,Botswana,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",136.614,,136.614,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,76,BRA,Brazil,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4183262.0,4127656.0,4183262.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,96,BRN,Brunei Darussalam,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",353.8,0.0,353.8,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,100,BGR,Bulgaria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",24591416.944,0.0,24591416.944,447.765,447765.0,457.452,0.0,8,kg,15,g,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,104,MMR,Myanmar,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",49800.0,,49800.0,101.014,0.0,101.014,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,116,KHM,Cambodia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",864839197.49,0.0,864839197.49,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,120,CMR,Cameroon,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3054.09,,3054.09,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,124,CAN,Canada,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",,8702577384.409,8702577384.409,243913.189,0.0,243913.189,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,136,CYM,Cayman Isds,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",90993198.057,0.0,90993198.057,1752.872,0.0,1752.872,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,144,LKA,Sri Lanka,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",8621886.552,0.0,8621886.552,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,152,CHL,Chile,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",18052.89,17065.84,18052.89,3.27,0.0,3.27,0.0,8,kg,-1,,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,156,CHN,China,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",11414919164.0,0.0,11414919164.0,212603.254,212603254.0,212603.254,0.0,8,kg,15,g,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,170,COL,Colombia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",50027.79,47741.31,50027.79,6.88,6.88,6.88,0.0,8,kg,8,kg,False,True,False,4
2020-01-01,2020,1,20200101,2020,A,2020,52,M,Import,188,CRI,Costa Rica,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1012120.66,0.0,1012120.66,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
